id,year,title,vote_average,vote_count,budget,revenue,runtime,genres_description
459151,2021,The Boss Baby: Family Business,7.4,2366,82000000,146745280,107,"Animation, Adventure, Comedy, Family"
406990,2017,What Happened to Monday,7.2,5759,20000000,27975429,123,"Action, Thriller, Mystery, Science Fiction, Drama"
1146143,2023,The Puppetman,4.5,4,0,1000000,0,Horror
1034062,2023,Mortal Kombat Legends: Cage Match,7,67,0,0,80,"Fantasy, Animation, Action"
1047925,2023,Come Out Fighting,5.3,27,0,0,86,"Drama, Action, War"
653346,2024,Kingdom of the Planet of the Apes,0,0,0,0,0,"Science Fiction, Action"
136476,2012,State of Emergency,5.1,65,1300000,0,90,"Science Fiction, Thriller"
899445,2023,Deep Fear,5,31,0,0,84,"Horror, Mystery, Thriller, Action"
756999,2022,The Black Phone,7.7,4343,17000000,161400000,103,"Thriller, Horror"
1865,2011,Pirates of the Caribbean: On Stranger Tides,6.5,13322,379000000,1045700000,137,"Fantasy, Action, Adventure"
872976,2023,Digimon Adventure 02: The Beginning,6.8,5,0,0,87,"Adventure, Animation, Fantasy"
1186402,2023,Strawberry Shortcake and the Beast of Berry Bog,7.2,17,0,0,42,"Animation, TV Movie, Family"
795774,2022,All Eyes Off Me,4.4,5,0,0,88,Drama
1211066,2023,The Taming of the Shrewd 2,6.4,5,0,0,100,"Romance, Comedy"
807172,2023,The Exorcist: Believer,6.1,705,30000000,134800000,111,Horror
606856,2019,Togo,8.2,1870,0,0,113,"Adventure, Family"
1018332,2023,The Caine Mutiny Court-Martial,6.9,25,0,0,109,"War, Drama"
775244,2021,Mousa,6.8,25,0,0,101,"Science Fiction, Adventure, Action"
910571,2023,Fair Play,6.4,328,0,0,113,Thriller
157098,1986,Snake and Whip,5.2,5,0,0,70,"Drama, Thriller"
1163258,2023,12th Fail,8.1,18,0,0,146,Drama
109418,2013,Grown Ups 2,6.1,4013,80000000,247022278,101,Comedy
1056803,2023,Rascal Does Not Dream of a Sister Venturing Out,8,11,0,0,74,"Drama, Animation"
846920,2020,Street Savages,5.5,1,0,0,61,Action
580779,2019,Taiki,5,1,0,0,85,TV Movie
120467,2014,The Grand Budapest Hotel,8.1,14025,30000000,174600318,100,"Drama, Comedy"
296099,2015,Vacation,6.3,3517,31000000,104400000,99,Comedy
891699,2023,Silent Night,5.8,220,0,0,104,"Crime, Action"
424,1993,Schindler's List,8.6,14951,22000000,321365567,195,"History, War, Drama"
49521,2013,Man of Steel,6.6,14503,225000000,668045518,143,"Science Fiction, Adventure, Action"
39254,2011,Real Steel,7,7718,110000000,299268508,127,"Science Fiction, Action, Drama"
848326,2023,Rebel Moon - Part One: A Child of Fire,6.5,949,83000000,0,134,Science Fiction
823482,2023,Dream Scenario,7.1,215,10000000,6777038,102,"Fantasy, Comedy"
1215278,2023,Hell Camp: Teen Nightmare,5.6,8,0,0,90,Documentary
1211199,2023,"Thank You, I'm Sorry",5.4,8,0,0,91,"Drama, Comedy"
177677,2015,Mission: Impossible - Rogue Nation,7.2,8329,150000000,682700000,131,"Action, Adventure"
1158385,2023,Spirit of Fear,6.8,12,0,0,78,Horror
419430,2017,Get Out,7.6,16369,4500000,255407969,104,"Mystery, Horror, Thriller"
337167,2018,Fifty Shades Freed,6.7,7635,55000000,368300000,105,"Romance, Drama"
381284,2016,Hidden Figures,8.1,9096,25000000,236000000,127,"Drama, History"
37165,1998,The Truman Show,8.1,17185,60000000,264118201,103,"Comedy, Drama"
355651,2015,The Student,4.9,5,0,0,50,Drama
615457,2021,Nobody,8,6412,17000000,61779301,92,"Thriller, Action"
536437,2023,Hypnotic,6.4,844,70000000,9500000,94,"Science Fiction, Action, Thriller, Mystery"
968868,2023,Pretty Guardian Sailor Moon Cosmos The Movie Part 1,8.7,7,0,0,80,Animation
1092329,2023,Journey to Bethlehem,7.9,13,6000000,7300000,99,"Family, Music, Drama"
348,1979,Alien,8.2,13498,11000000,104931801,117,"Horror, Science Fiction"
420809,2019,Maleficent: Mistress of Evil,7.3,5784,185000000,491730089,119,"Adventure, Family, Action, Fantasy"
732459,2022,Blade of the 47 Ronin,6.6,184,0,0,106,Fantasy
49046,2022,All Quiet on the Western Front,7.7,3332,20000000,0,147,"War, Drama"
209112,2016,Batman v Superman: Dawn of Justice,6,17281,250000000,873637528,152,"Adventure, Fantasy, Action"
91314,2014,Transformers: Age of Extinction,5.9,7704,210000000,1104100000,165,"Action, Adventure, Science Fiction"
47570,1971,Maid in Sweden,4.4,27,0,0,80,Drama
1115710,2023,The Mount 2,5.5,16,0,0,81,Horror
554596,2019,No Manches Frida 2,8,821,0,0,102,Comedy
1035982,2023,Hell House LLC Origins: The Carmichael Manor,6.4,49,0,0,98,"Mystery, Horror"
660521,2020,The Mercenary,6.3,23,0,0,91,Action
38365,2010,Grown Ups,6.4,5681,80000000,271430189,102,Comedy
373571,2019,Godzilla: King of the Monsters,6.7,5626,170000000,386600138,132,"Science Fiction, Action"
27449,1933,Baby Face,7.3,103,187000,451000,76,Drama
920258,2021,The Immortal Wars: Rebirth,3.5,2,0,0,84,Science Fiction
50268,1987,Love & Passion,5.5,40,0,0,98,Drama
814776,2023,Bottoms,6.8,335,11300000,12725395,91,Comedy
1070830,2023,Una aventura gigante,7.3,4,0,0,0,Animation
866398,2024,The Beekeeper,0,0,0,0,105,"Action, Thriller"
126889,2017,Alien: Covenant,6.1,7978,97000000,240891763,122,"Horror, Science Fiction, Mystery"
960481,2021,Princess Khutulun,7.1,52,0,0,108,"Drama, Action, History"
1131755,2023,A Creature Was Stirring,5.2,10,0,0,96,Horror
1189927,2023,El duelo,7.7,3,0,0,0,"Comedy, Action, Crime"
851644,2022,20th Century Girl,8.2,555,119,0,119,"Romance, Drama"
507089,2023,Five Nights at Freddy's,7.8,3049,20000000,290900000,110,"Horror, Mystery"
975902,2023,Boudica,6,95,0,0,101,"Action, War"
810171,2022,The Valet,7.6,468,0,0,124,"Romance, Comedy"
1070802,2023,Confidential Informant,6.2,99,0,0,88,"Action, Thriller, Mystery"
1010581,2023,My Fault,8.1,2076,0,0,117,"Romance, Drama"
57214,2012,Project X,6.9,5964,12000000,102731865,88,Comedy
1075175,2023,How to Have Sex,6.5,84,0,922000,91,Drama
4248,2001,Scary Movie 2,5.8,4353,45000000,141200000,83,Comedy
1146225,2023,Escaping Paradise,4.3,4,0,0,91,"Action, Thriller"
1019836,2022,Christmas Bloody Christmas,5.6,171,0,0,87,Horror
958182,2023,Heroic,7.5,87,0,0,88,"Thriller, Drama"
798141,2021,Doors,5.1,133,0,0,84,Science Fiction
605886,2023,To Catch a Killer,7,678,0,200221,119,Thriller
785084,2022,The Whale,7.9,3239,3000000,55101305,117,Drama
1039690,2023,Desperation Road,6.9,60,0,0,112,"Crime, Thriller, Action, Drama"
1221118,2023,How to Succeed at Losing,7.3,8,0,0,98,Comedy
981316,2023,The Elevator,6.3,8,0,0,86,Horror
263115,2017,Logan,7.8,18319,97000000,619021436,137,"Drama, Science Fiction, Action"
758323,2023,The Pope's Exorcist,7.1,2279,18000000,70204828,103,"Thriller, Horror"
